Store_Date_Interval_ID,Store_ID,Date,Interval_ID,Daypart,Actual_Orders,Active_Pickers,Putaway_Pickers,Audit_Pickers,Picking_Pickers,Putaway_Units_Capacity,Audit_Hours_Capacity,Putaway_Worker_IDs,Audit_Worker_IDs,Picking_Worker_IDs,Orders_Per_Picking_Picker,Putaway_Units_Completed,Putaway_Backlog_Units,Audit_Hours_Completed,Audit_Backlog_Hours,Orders,Units,Revenue_INR,Average_Units_Per_Order,Average_Order_Value_INR,Average_Displayed_SLA_Min,Average_Total_Delivery_Min,SLA_Breaches,Average_Breach_Min,Average_Pick_Queue_Min,Average_Picking_Min,Average_Drop_Zone_Delay_Min,Average_Rider_Wait_For_Order_Min,Average_Ready_Order_Wait_Min,Average_Last_Mile_Min,Rider_Cost_INR,Active_Riders,Quality_Issue_Count,Orders_With_Quality_Issue,Missing_Item_Count,Wrong_Item_Count,Damaged_Item_Count,Wrong_Handoff_Count,Quality_Financial_Impact_INR,Dominant_Root_Cause,Dominant_Root_Cause_Count,Picker_Active_Minutes,Rider_Busy_Minutes,Busy_Riders,SLA_Breach_Rate,Quality_Issue_Rate,Rider_Cost_Per_Order_INR,Picker_Utilization,Rider_Utilization,Required_Riders_At_Target,Rider_Supply_Gap,Required_Pickers_At_Target,Picker_Supply_Gap,Recommended_Action
DS002_20260712_I19,DS002,2026-07-12,19,Morning,46,10,0,2,8,0,1.0,,P_DS002_032|P_DS002_002,P_DS002_005|P_DS002_008|P_DS002_011|P_DS002_017|P_DS002_020|P_DS002_023|P_DS002_026|P_DS002_029,5.75,0,100,1.0,41.0,46.0,235.0,53898.11,5.108695652173913,1171.6980434782608,14.543478260869565,11.567710867391304,4.0,0.18546185398550727,0.0,1.3151853859982265,0.6844202898550725,1.9996056673913043,0.0,8.55578635036232,1840.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Store Not Ready for Rider,3.0,60.0095993,644.5565200666666,42,0.08695652173913043,0.0,40.0,0.2500399970833333,0.5806815496096096,31,6,3,5,Recover overdue put-away workload
DS002_20260712_I20,DS002,2026-07-12,20,Morning,70,10,0,2,8,0,1.0,,P_DS002_002|P_DS002_005,P_DS002_008|P_DS002_011|P_DS002_017|P_DS002_020|P_DS002_023|P_DS002_026|P_DS002_029|P_DS002_032,8.75,0,100,1.0,40.0,70.0,327.0,78018.36,4.671428571428572,1114.548,16.314285714285713,13.491224426904761,6.0,0.09202268428571429,0.0,1.2320925791972412,0.650952380952381,0.7309324038095237,1.0006517373809523,9.732527724523809,2800.0,37,3.0,3.0,0.0,2.0,1.0,0.0,757.8900000000001,Last-Mile Travel,3.0,86.43505066666667,894.70514855,37,0.08571428571428572,0.04285714285714286,40.0,0.3601460444444445,0.8060406743693693,43,-6,5,3,Recover overdue put-away workload
DS002_20260712_I21,DS002,2026-07-12,21,Morning,77,10,0,2,8,0,1.0,,P_DS002_005|P_DS002_008,P_DS002_011|P_DS002_017|P_DS002_020|P_DS002_023|P_DS002_026|P_DS002_029|P_DS002_032|P_DS002_002,9.625,0,100,1.0,39.0,77.0,399.0,92670.55,5.181818181818182,1203.5136363636364,16.31168831168831,12.905718488311688,6.0,0.17809274891774896,0.0021953025974025962,1.3322300543435106,0.6132034632034632,0.6939011612554113,1.0275224995670995,9.054593140259739,3080.0,37,2.0,2.0,1.0,1.0,0.0,0.0,701.6099999999999,Rider Supply / Availability,3.0,101.30037745,991.1503488333333,37,0.07792207792207792,0.025974025974025976,40.0,0.42208490604166665,0.8929282421921921,48,-11,5,3,Recover overdue put-away workload
DS002_20260712_I22,DS002,2026-07-12,22,Morning,77,10,0,2,8,0,1.0,,P_DS002_008|P_DS002_011,P_DS002_017|P_DS002_020|P_DS002_023|P_DS002_026|P_DS002_029|P_DS002_032|P_DS002_002|P_DS002_005,9.625,0,100,1.0,38.0,77.0,377.0,87182.79,4.896103896103896,1132.2440259740258,16.454545454545453,18.110281995887444,56.0,1.990185706493506,0.0,1.260338124446768,0.6573593073593074,0.0,6.332176618398268,8.96235599025974,3080.0,37,4.0,4.0,2.0,1.0,1.0,0.0,1529.65,Rider Supply / Availability,56.0,96.16751216666667,1044.40058475,37,0.7272727272727273,0.05194805194805195,40.0,0.40069796736111113,0.9409014277027027,50,-13,5,3,Add or rebalance riders in this interval
DS002_20260712_I23,DS002,2026-07-12,23,Lunch,81,10,0,0,10,0,0.0,,,P_DS002_011|P_DS002_017|P_DS002_020|P_DS002_023|P_DS002_026|P_DS002_029|P_DS002_032|P_DS002_002|P_DS002_005|P_DS002_008,8.1,0,100,0.0,38.0,81.0,374.0,84184.13,4.617283950617284,1039.3102469135804,16.59259259259259,17.04874895658436,46.0,1.2335439923868314,0.0,1.1906965902540756,0.6788065843621399,0.0,5.126891568930041,9.124782188271604,3240.0,37,2.0,2.0,1.0,0.0,1.0,0.0,920.08,Rider Supply / Availability,46.0,96.16059278333333,1040.5102540166667,37,0.5679012345679012,0.024691358024691357,40.0,0.32053530927777774,0.9373966252402404,50,-13,5,5,Add or rebalance riders in this interval
DS002_20260712_I24,DS002,2026-07-12,24,Lunch,98,10,0,0,10,0,0.0,,,P_DS002_017|P_DS002_020|P_DS002_023|P_DS002_026|P_DS002_029|P_DS002_032|P_DS002_002|P_DS002_005|P_DS002_008|P_DS002_011,9.8,0,100,0.0,38.0,98.0,502.0,110887.59,5.122448979591836,1131.5060204081633,17.306122448979593,21.671073909693877,91.0,4.432357241666667,0.003075709353741496,1.3409898329062468,0.6285714285714286,0.0,10.31564982840136,8.459997986734693,3920.0,37,2.0,2.0,2.0,0.0,0.0,0.0,501.49,Rider Supply / Availability,91.0,131.86353503333333,1040.62931935,37,0.9285714285714286,0.02040816326530612,40.0,0.4395451167777778,0.9375038913063064,50,-13,7,3,Add or rebalance riders in this interval
DS002_20260712_I25,DS002,2026-07-12,25,Lunch,105,10,0,0,10,0,0.0,,,P_DS002_020|P_DS002_023|P_DS002_026|P_DS002_029|P_DS002_032|P_DS002_002|P_DS002_005|P_DS002_008|P_DS002_011|P_DS002_017,10.5,0,100,0.0,38.0,105.0,525.0,124308.81,5.0,1183.8934285714286,19.523809523809526,35.6382071515873,105.0,16.114397627777777,0.0,1.2806498299863154,0.6552380952380952,0.0,23.58657866190476,9.206851666349207,4725.0,37,3.0,3.0,2.0,0.0,1.0,0.0,598.13,Rider Supply / Availability,105.0,135.19262218333333,1039.9692092833334,37,1.0,0.02857142857142857,45.0,0.45064207394444444,0.9369091975525526,50,-13,7,3,Add or rebalance riders in this interval
DS002_20260712_I26,DS002,2026-07-12,26,Lunch,102,10,0,0,10,0,0.0,,,P_DS002_023|P_DS002_026|P_DS002_029|P_DS002_032|P_DS002_002|P_DS002_005|P_DS002_008|P_DS002_011|P_DS002_017|P_DS002_020,10.2,0,100,0.0,38.0,102.0,478.0,109595.72,4.686274509803922,1074.467843137255,19.166666666666668,46.60678739722222,102.0,27.440120730555556,0.0,1.2262856807836708,0.6441176470588236,0.0,34.94901228186274,8.848482890522876,4590.0,37,5.0,5.0,4.0,0.0,1.0,0.0,1071.88,Rider Supply / Availability,102.0,121.93608135,1047.99996405,37,1.0,0.049019607843137254,45.0,0.4064536045,0.9441441117567567,50,-13,6,4,Add or rebalance riders in this interval
DS002_20260712_I27,DS002,2026-07-12,27,Lunch,85,10,0,0,10,0,0.0,,,P_DS002_026|P_DS002_029|P_DS002_032|P_DS002_002|P_DS002_005|P_DS002_008|P_DS002_011|P_DS002_017|P_DS002_020|P_DS002_023,8.5,0,100,0.0,38.0,85.0,421.0,97002.16,4.952941176470588,1141.2018823529413,18.28235294117647,54.87220101254902,85.0,36.58984807137255,0.0,1.2664678897581039,0.6645098039215687,0.0,43.12625849784314,8.888494224901962,3825.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rider Supply / Availability,85.0,109.23238403333333,1041.7519127166665,37,1.0,0.0,45.0,0.36410794677777775,0.9385152366816816,50,-13,6,4,Add or rebalance riders in this interval
DS002_20260712_I28,DS002,2026-07-12,28,Lunch,100,10,0,0,10,0,0.0,,,P_DS002_029|P_DS002_032|P_DS002_002|P_DS002_005|P_DS002_008|P_DS002_011|P_DS002_017|P_DS002_020|P_DS002_023|P_DS002_026,10.0,0,100,0.0,38.0,100.0,464.0,110594.26,4.64,1105.9425999999999,19.09,62.64960503183333,100.0,43.559605031833335,0.0,1.2180606711753688,0.6371666666666667,0.0,50.96493796866666,8.894773050666666,4500.0,37,2.0,2.0,1.0,1.0,0.0,0.0,800.1500000000001,Rider Supply / Availability,100.0,123.70999231666667,1037.8178726166666,37,1.0,0.02,45.0,0.4123666410555556,0.9349710564114113,50,-13,6,4,Add or rebalance riders in this interval
DS002_20260712_I29,DS002,2026-07-12,29,Lunch,105,10,0,0,10,0,0.0,,,P_DS002_032|P_DS002_002|P_DS002_005|P_DS002_008|P_DS002_011|P_DS002_017|P_DS002_020|P_DS002_023|P_DS002_026|P_DS002_029,10.5,0,100,0.0,38.0,105.0,512.0,118677.84,4.876190476190477,1130.2651428571428,17.895238095238096,74.5250895963492,105.0,56.62985150111111,0.0008366258730158724,1.2529383904038327,0.6565079365079366,0.0,62.62422439555556,9.106455255714286,4200.0,37,6.0,5.0,3.0,1.0,2.0,0.0,2534.0299999999997,Rider Supply / Availability,105.0,131.8798344,1044.5498570166667,37,1.0,0.047619047619047616,40.0,0.439599448,0.9410359072222222,50,-13,7,3,Add or rebalance riders in this interval
DS002_20260712_I30,DS002,2026-07-12,30,Lunch,97,10,0,0,10,0,0.0,,,P_DS002_002|P_DS002_005|P_DS002_008|P_DS002_011|P_DS002_017|P_DS002_020|P_DS002_023|P_DS002_026|P_DS002_029|P_DS002_032,9.7,0,100,0.0,38.0,97.0,457.0,97379.43,4.711340206185567,1003.911649484536,17.608247422680414,81.91712439948454,97.0,64.30887697680413,0.0,1.2120157594368923,0.5634020618556701,0.0,70.2679362895189,8.983564094158075,3880.0,37,5.0,5.0,4.0,1.0,0.0,0.0,1255.68,Rider Supply / Availability,97.0,118.87638331666666,1036.5162090000001,37,1.0,0.05154639175257732,40.0,0.39625461105555554,0.9337983864864866,50,-13,6,4,Add or rebalance riders in this interval
DS002_20260712_I31,DS002,2026-07-12,31,Afternoon,72,10,0,2,8,0,1.0,,P_DS002_005|P_DS002_008,P_DS002_011|P_DS002_017|P_DS002_020|P_DS002_023|P_DS002_026|P_DS002_029|P_DS002_032|P_DS002_002,9.0,0,100,1.0,37.0,72.0,367.0,82914.05,5.097222222222222,1151.584027777778,16.125,70.37979431041667,72.0,54.25479431041666,0.0,1.3230000017975563,0.6185185185185185,0.0,58.531347266435176,9.02405814537037,2880.0,37,1.0,1.0,0.0,0.0,1.0,0.0,175.72,Rider Supply / Availability,72.0,94.74684763333333,1052.6072266,37,1.0,0.013888888888888888,40.0,0.39477853180555555,0.9482947987387388,51,-14,5,3,Add or rebalance riders in this interval
DS002_20260712_I32,DS002,2026-07-12,32,Afternoon,71,10,0,2,8,0,1.0,,P_DS002_008|P_DS002_011,P_DS002_017|P_DS002_020|P_DS002_023|P_DS002_026|P_DS002_029|P_DS002_032|P_DS002_002|P_DS002_005,8.875,0,100,1.0,36.0,71.0,351.0,78502.8,4.943661971830986,1105.6732394366197,16.098591549295776,55.90208274741784,71.0,39.80349119812207,0.0,1.255200556038974,0.6030516431924882,0.0,44.33607051502347,8.767384437323944,2840.0,37,2.0,2.0,1.0,0.0,1.0,0.0,1122.54,Rider Supply / Availability,71.0,86.46098308333333,1039.4945808333334,37,1.0,0.028169014084507043,40.0,0.36025409618055554,0.9364816043543545,50,-13,5,3,Add or rebalance riders in this interval
DS002_20260712_I33,DS002,2026-07-12,33,Afternoon,53,19,0,2,17,0,1.0,,P_DS002_026|P_DS002_029,P_DS002_030|P_DS002_032|P_DS002_033|P_DS002_002|P_DS002_003|P_DS002_005|P_DS002_006|P_DS002_008|P_DS002_009|P_DS002_011|P_DS002_012|P_DS002_015|P_DS002_017|P_DS002_018|P_DS002_020|P_DS002_023|P_DS002_024,3.1176470588235294,0,100,1.0,35.0,53.0,268.0,62418.48,5.056603773584905,1177.707169811321,14.30188679245283,39.008800294654094,53.0,24.706913502201257,0.0,1.2710474060775434,0.65,0.0,27.157796964150947,9.107943338050314,2120.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rider Supply / Availability,53.0,69.27855733333334,1923.5306199833333,70,1.0,0.0,40.0,0.13584030849673204,0.9159669618968254,92,-22,4,13,Add or rebalance riders in this interval
DS002_20260712_I34,DS002,2026-07-12,34,Afternoon,56,19,0,2,17,0,1.0,,P_DS002_029|P_DS002_030,P_DS002_032|P_DS002_033|P_DS002_002|P_DS002_003|P_DS002_005|P_DS002_006|P_DS002_008|P_DS002_009|P_DS002_011|P_DS002_012|P_DS002_015|P_DS002_017|P_DS002_018|P_DS002_020|P_DS002_023|P_DS002_024|P_DS002_026,3.2941176470588234,0,100,1.0,34.0,56.0,312.0,66306.75,5.571428571428571,1184.049107142857,14.303571428571429,23.57424102767857,56.0,9.270669599107142,0.0,1.4558263771377498,0.6074404761904761,0.0,11.56055759404762,9.079285621428571,2240.0,68,3.0,3.0,0.0,0.0,3.0,0.0,1352.05,Rider Supply / Availability,56.0,81.5843824,1910.4520073166666,69,1.0,0.05357142857142857,40.0,0.15996937725490196,0.9364960820179739,91,-23,4,13,Add or rebalance riders in this interval
DS002_20260712_I35,DS002,2026-07-12,35,Afternoon,57,9,0,2,7,0,1.0,,P_DS002_033|P_DS002_003,P_DS002_006|P_DS002_009|P_DS002_012|P_DS002_015|P_DS002_018|P_DS002_024|P_DS002_030,8.142857142857142,0,100,1.0,33.0,57.0,288.0,63894.02,5.052631578947368,1120.9477192982456,15.87719298245614,16.299781994152045,34.0,1.0755589807017545,0.0,1.2456856240668785,0.6330409356725146,0.024577630994152045,4.160533425146198,9.351165274853802,2280.0,34,6.0,6.0,2.0,1.0,3.0,0.0,1321.3899999999999,Rider Supply / Availability,33.0,70.85766333333333,1257.1935626166667,67,0.5964912280701754,0.10526315789473684,40.0,0.33741744444444444,1.2325427084477125,60,-26,4,3,Add or rebalance riders in this interval
DS002_20260712_I36,DS002,2026-07-12,36,Afternoon,78,9,0,2,7,0,1.0,,P_DS002_003|P_DS002_006,P_DS002_009|P_DS002_012|P_DS002_015|P_DS002_018|P_DS002_024|P_DS002_030|P_DS002_033,11.142857142857142,0,100,1.0,32.0,78.0,415.0,97061.45,5.32051282051282,1244.377564102564,16.794871794871796,16.22564027051282,38.0,0.9371865649572649,0.019888712820512817,1.3022392823923428,0.6645299145299146,0.10637213739316238,4.275499286752137,8.993824946794872,3120.0,34,2.0,2.0,1.0,0.0,1.0,0.0,289.73,Rider Supply / Availability,37.0,101.83184461666667,952.5146781166667,34,0.48717948717948717,0.02564102564102564,40.0,0.4849135457936508,0.9338379197222222,46,-12,5,2,Add or rebalance riders in this interval
DS002_20260712_I37,DS002,2026-07-12,37,Evening,81,11,0,0,11,0,0.0,,,P_DS002_015|P_DS002_018|P_DS002_024|P_DS002_030|P_DS002_033|P_DS002_007|P_DS002_028|P_DS002_003|P_DS002_006|P_DS002_009|P_DS002_012,7.363636363636363,0,100,0.0,32.0,81.0,420.0,93803.35,5.185185185185185,1158.066049382716,18.666666666666668,21.946372602880658,69.0,3.4348146401234567,0.0,1.354055979788042,0.6853909465020576,0.0,9.91340028909465,9.015130316049383,3645.0,34,3.0,3.0,3.0,0.0,0.0,0.0,1328.04,Rider Supply / Availability,69.0,110.55793835,955.6985787833333,34,0.8518518518518519,0.037037037037037035,45.0,0.33502405560606063,0.9369593909640523,46,-12,6,5,Add or rebalance riders in this interval
DS002_20260712_I38,DS002,2026-07-12,38,Evening,107,12,0,0,12,0,0.0,,,P_DS002_009|P_DS002_012|P_DS002_015|P_DS002_018|P_DS002_024|P_DS002_030|P_DS002_033|P_DS002_014|P_DS002_007|P_DS002_028|P_DS002_003|P_DS002_006,8.916666666666666,0,100,0.0,32.0,107.0,558.0,122083.11,5.214953271028038,1140.963644859813,19.80373831775701,32.78373807959502,107.0,12.979999761838005,0.0,1.3654782288456315,0.6116822429906542,0.0,21.49361494626168,8.35906857258567,4815.0,34,4.0,4.0,1.0,0.0,3.0,0.0,2044.07,Rider Supply / Availability,107.0,143.84974981666667,954.1666653666666,34,1.0,0.037383177570093455,45.0,0.39958263837962965,0.9354575150653595,46,-12,7,5,Add or rebalance riders in this interval
DS002_20260712_I39,DS002,2026-07-12,39,Evening,136,12,0,0,12,0,0.0,,,P_DS002_012|P_DS002_015|P_DS002_018|P_DS002_024|P_DS002_030|P_DS002_033|P_DS002_014|P_DS002_007|P_DS002_028|P_DS002_003|P_DS002_006|P_DS002_009,11.333333333333334,0,100,0.0,32.0,136.0,684.0,153063.5,5.029411764705882,1125.4669117647059,21.926470588235293,57.94815000379902,136.0,36.021679415563725,0.0005295020833333324,1.3253662151197088,0.6596813725490196,0.0,45.690339939460785,9.338531984681373,6120.0,34,4.0,4.0,2.0,0.0,2.0,0.0,476.36,Rider Supply / Availability,136.0,179.9281682,947.8411236,34,1.0,0.029411764705882353,45.0,0.4998004672222222,0.9292560035294117,46,-12,9,3,Add or rebalance riders in this interval
DS002_20260712_I40,DS002,2026-07-12,40,Evening,140,12,0,0,12,0,0.0,,,P_DS002_015|P_DS002_018|P_DS002_024|P_DS002_030|P_DS002_033|P_DS002_014|P_DS002_007|P_DS002_028|P_DS002_003|P_DS002_006|P_DS002_009|P_DS002_012,11.666666666666666,0,100,0.0,32.0,140.0,660.0,156448.94,4.714285714285714,1117.4924285714285,21.735714285714284,87.22949005392857,140.0,65.49377576821428,0.0006261465476190472,1.2471150251127459,0.5883333333333333,0.0,75.98478876833333,8.455650581785715,6300.0,34,6.0,6.0,3.0,1.0,2.0,0.0,2380.2999999999997,Rider Supply / Availability,140.0,176.51850546666665,959.58509115,34,1.0,0.04285714285714286,45.0,0.4903291818518518,0.9407696972058824,46,-12,9,3,Add or rebalance riders in this interval
DS002_20260712_I41,DS002,2026-07-12,41,Evening,148,12,0,0,12,0,0.0,,,P_DS002_018|P_DS002_024|P_DS002_030|P_DS002_033|P_DS002_014|P_DS002_007|P_DS002_028|P_DS002_003|P_DS002_006|P_DS002_009|P_DS002_012|P_DS002_015,12.333333333333334,0,100,0.0,32.0,148.0,742.0,167639.86,5.013513513513513,1132.7017567567566,22.513513513513512,119.37579324234234,148.0,96.86227972882884,0.006067806193693693,1.3191058474006403,0.6256756756756756,0.0,107.45731429132883,9.03260709099099,6660.0,34,1.0,1.0,1.0,0.0,0.0,0.0,253.2,Rider Supply / Availability,148.0,191.7122077,959.3784663833334,34,1.0,0.006756756756756757,45.0,0.5325339102777777,0.9405671239052288,46,-12,10,2,Add or rebalance riders in this interval
DS002_20260712_I42,DS002,2026-07-12,42,Evening,116,12,0,0,12,0,0.0,,,P_DS002_024|P_DS002_030|P_DS002_033|P_DS002_014|P_DS002_007|P_DS002_028|P_DS002_003|P_DS002_006|P_DS002_009|P_DS002_012|P_DS002_015|P_DS002_018,9.666666666666666,0,100,0.0,32.0,116.0,603.0,134856.56,5.198275862068965,1162.556551724138,20.49137931034483,148.14210553706897,116.0,127.65072622672415,0.0,1.3647064287452624,0.6211206896551724,0.0,136.31849506350574,8.887495990086206,5220.0,34,2.0,2.0,1.0,0.0,1.0,0.0,578.52,Rider Supply / Availability,116.0,158.88697155,947.5169972666666,34,1.0,0.017241379310344827,45.0,0.44135269875,0.928938232614379,46,-12,8,4,Add or rebalance riders in this interval
DS002_20260712_I43,DS002,2026-07-12,43,Evening,105,12,0,0,12,0,0.0,,,P_DS002_030|P_DS002_033|P_DS002_014|P_DS002_007|P_DS002_028|P_DS002_003|P_DS002_006|P_DS002_009|P_DS002_012|P_DS002_015|P_DS002_018|P_DS002_024,8.75,0,100,0.0,32.0,105.0,530.0,126335.93000000001,5.0476190476190474,1203.1993333333335,19.771428571428572,166.12765645603176,105.0,146.3562278846032,0.0,1.3332344463382988,0.6541269841269841,0.0,154.71659907920633,8.478934032698414,4725.0,34,6.0,6.0,3.0,1.0,2.0,0.0,2190.02,Rider Supply / Availability,105.0,142.61709255,961.0104006333333,34,1.0,0.05714285714285714,45.0,0.3961585904166667,0.9421670594444445,46,-12,7,5,Add or rebalance riders in this interval
DS002_20260712_I44,DS002,2026-07-12,44,Evening,103,12,0,0,12,0,0.0,,,P_DS002_033|P_DS002_014|P_DS002_007|P_DS002_028|P_DS002_003|P_DS002_006|P_DS002_009|P_DS002_012|P_DS002_015|P_DS002_018|P_DS002_024|P_DS002_030,8.583333333333334,0,100,0.0,32.0,103.0,511.0,116493.26,4.961165048543689,1131.0025242718445,19.62135922330097,160.4496040606796,103.0,140.82824483737863,0.0014114805825242718,1.3259282247219029,0.608252427184466,0.0,148.8021048961165,8.775661070388349,4635.0,34,1.0,1.0,0.0,0.0,1.0,0.0,182.02,Rider Supply / Availability,103.0,138.0455554,955.9512462166666,34,1.0,0.009708737864077669,45.0,0.38345987611111115,0.9372071041339869,46,-12,7,5,Add or rebalance riders in this interval
DS002_20260712_I45,DS002,2026-07-12,45,Evening,81,9,0,0,9,0,0.0,,,P_DS002_003|P_DS002_006|P_DS002_009|P_DS002_012|P_DS002_015|P_DS002_018|P_DS002_024|P_DS002_030|P_DS002_033,9.0,0,100,0.0,32.0,81.0,412.0,95694.84,5.08641975308642,1181.4177777777777,17.0,151.04591897654322,81.0,134.04591897654322,0.0,1.2744719236211688,0.6417695473251029,0.0,139.461544923251,8.751054385185185,3240.0,34,2.0,2.0,2.0,0.0,0.0,0.0,140.22,Rider Supply / Availability,81.0,102.93180865,952.5376330833334,34,1.0,0.024691358024691357,40.0,0.3812289209259259,0.9338604245915033,46,-12,5,4,Add or rebalance riders in this interval
DS002_20260712_I46,DS002,2026-07-12,46,Evening,70,9,0,0,9,0,0.0,,,P_DS002_006|P_DS002_009|P_DS002_012|P_DS002_015|P_DS002_018|P_DS002_024|P_DS002_030|P_DS002_033|P_DS002_003,7.777777777777778,0,100,0.0,32.0,70.0,346.0,76649.11,4.942857142857143,1094.9872857142857,16.37142857142857,135.59600543142858,70.0,119.22457686,0.0,1.2587981442329832,0.6457142857142858,0.0,124.16070704785714,8.618881183095239,2800.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rider Supply / Availability,70.0,83.70681061666667,960.2790308833333,34,1.0,0.0,40.0,0.31002522450617287,0.9414500302777777,46,-12,4,5,Add or rebalance riders in this interval
DS002_20260712_I47,DS002,2026-07-12,47,Late Night,52,9,0,2,7,0,1.0,,P_DS002_009|P_DS002_012,P_DS002_015|P_DS002_018|P_DS002_024|P_DS002_030|P_DS002_033|P_DS002_003|P_DS002_006,7.428571428571429,0,100,1.0,31.0,52.0,252.0,56903.86,4.846153846153846,1094.305,15.384615384615385,128.32957141794873,52.0,112.94495603333333,0.0,1.2509001355059464,0.6435897435897436,0.0,116.48713252083333,8.946666957692308,2080.0,34,4.0,4.0,0.0,2.0,2.0,0.0,1619.67,Rider Supply / Availability,52.0,67.5101281,953.2026021333334,34,1.0,0.07692307692307693,40.0,0.3214768004761905,0.9345123550326797,46,-12,4,3,Add or rebalance riders in this interval
DS002_20260712_I48,DS002,2026-07-12,48,Late Night,20,9,0,2,7,0,1.0,,P_DS002_012|P_DS002_015,P_DS002_018|P_DS002_024|P_DS002_030|P_DS002_033|P_DS002_003|P_DS002_006|P_DS002_009,2.857142857142857,0,100,1.0,30.0,20.0,92.0,19676.85,4.6,983.8425,14.45,115.21527707416666,20.0,100.76527707416668,0.0,1.1611965148148766,0.5825,0.0,103.36981119750001,9.309269353333333,800.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rider Supply / Availability,20.0,25.646060783333333,955.3664248833334,34,1.0,0.0,40.0,0.12212409896825396,0.936633749885621,46,-12,2,5,Add or rebalance riders in this interval
DS002_20260713_I01,DS002,2026-07-13,1,Night,6,18,12,2,4,900,1.0,P_DS002_006|P_DS002_009|P_DS002_012|P_DS002_015|P_DS002_018|P_DS002_024|P_DS002_030|P_DS002_033|P_DS002_004|P_DS002_007|P_DS002_010|P_DS002_013,P_DS002_016|P_DS002_019,P_DS002_028|P_DS002_031|P_DS002_034|P_DS002_003,1.5,900,9100,1.0,49.0,6.0,32.0,10465.48,5.333333333333333,1744.2466666666667,12.166666666666666,93.2995785388889,6.0,81.13291187222222,0.0,1.4575969416598336,0.8583333333333334,0.0,83.10587445833333,7.024996019444444,210.0,66,1.0,1.0,1.0,0.0,0.0,0.0,451.68,Rider Supply / Availability,6.0,8.044241166666668,1815.3045356833334,66,1.0,0.16666666666666666,35.0,0.06703534305555556,0.9168204725673401,87,-21,1,3,Add or rebalance riders in this interval
DS002_20260713_I02,DS002,2026-07-13,2,Night,5,18,12,2,4,900,1.0,P_DS002_009|P_DS002_012|P_DS002_015|P_DS002_018|P_DS002_024|P_DS002_030|P_DS002_033|P_DS002_004|P_DS002_007|P_DS002_010|P_DS002_013|P_DS002_016,P_DS002_019|P_DS002_028,P_DS002_031|P_DS002_034|P_DS002_003|P_DS002_006,1.25,900,8200,1.0,48.0,5.0,23.0,4451.61,4.6,890.3219999999999,12.2,62.465570963333334,5.0,50.26557096333333,0.0,1.5055043872604337,0.6066666666666667,0.0,52.16430608666667,7.235760480000001,175.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rider Supply / Availability,5.0,8.104317583333334,1835.3228731,66,1.0,0.0,35.0,0.06753597986111111,0.9269307439898989,88,-22,1,3,Add or rebalance riders in this interval
DS002_20260713_I03,DS002,2026-07-13,3,Night,2,9,8,0,1,600,0.0,P_DS002_013|P_DS002_016|P_DS002_019|P_DS002_028|P_DS002_031|P_DS002_034|P_DS002_004|P_DS002_007,,P_DS002_010,2.0,600,7600,0.0,48.0,2.0,9.0,1422.27,4.5,711.135,12.0,41.624544308333334,2.0,29.624544308333334,0.0,1.1308145035101567,0.7250000000000001,0.0,31.50222336666667,7.3415064416666675,70.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rider Supply / Availability,2.0,2.38617375,1212.4141018333332,65,1.0,0.0,35.0,0.079539125,1.2246607089225587,58,-25,1,0,Add or rebalance riders in this interval
DS002_20260713_I04,DS002,2026-07-13,4,Night,6,9,8,0,1,600,0.0,P_DS002_016|P_DS002_019|P_DS002_028|P_DS002_031|P_DS002_034|P_DS002_004|P_DS002_007|P_DS002_010,,P_DS002_013,6.0,600,7000,0.0,48.0,6.0,31.0,6513.55,5.166666666666667,1085.5916666666667,12.5,10.516411772222222,0.0,0.0,0.08028939166666667,1.3824585594871632,0.5972222222222222,1.5083883305555554,0.13965125833333333,7.725123672222222,210.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No SLA Breach,0.0,7.034351749999999,601.2242074333334,33,0.0,0.0,35.0,0.23447839166666665,0.6072971792255892,29,4,1,0,Monitor - no immediate intervention
DS002_20260713_I05,DS002,2026-07-13,5,Night,4,9,8,0,1,600,0.0,P_DS002_019|P_DS002_028|P_DS002_031|P_DS002_034|P_DS002_004|P_DS002_007|P_DS002_010|P_DS002_013,,P_DS002_016,4.0,600,6400,0.0,48.0,4.0,21.0,4223.52,5.25,1055.88,12.0,10.181321279166667,0.0,0.0,0.0,1.5480585501856132,0.9083333333333332,2.4563918791666666,0.0,6.8165960666666665,140.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No SLA Breach,0.0,7.452633733333334,64.00914996666666,4,0.0,0.0,35.0,0.24842112444444447,0.06465570703703702,4,29,1,0,Monitor - no immediate intervention
