Store_Date_Interval_ID,Store_Date_ID,Store_ID,Date,Interval_ID,Start_Time,End_Time,Daypart,Weekend_Flag,Default_Peak_Flag,Demand_Probability,Actual_Orders,Demand_Share
DS003_20260811_I05,DS003_20260811,DS003,2026-08-11,5,02:00:00,02:30:00,Night,False,False,0.003293865974033405,8,0.004113110539845758
DS003_20260811_I06,DS003_20260811,DS003,2026-08-11,6,02:30:00,03:00:00,Night,False,False,0.0032942275941932834,10,0.005141388174807198
DS003_20260811_I07,DS003_20260811,DS003,2026-08-11,7,03:00:00,03:30:00,Night,False,False,0.0032961505401929167,2,0.0010282776349614395
DS003_20260811_I08,DS003_20260811,DS003,2026-08-11,8,03:30:00,04:00:00,Night,False,False,0.0033049174047840527,3,0.0015424164524421595
DS003_20260811_I09,DS003_20260811,DS003,2026-08-11,9,04:00:00,04:30:00,Night,False,False,0.0033391347698539142,4,0.002056555269922879
DS003_20260811_I10,DS003_20260811,DS003,2026-08-11,10,04:30:00,05:00:00,Night,False,False,0.0034532437792150084,8,0.004113110539845758
DS003_20260811_I11,DS003_20260811,DS003,2026-08-11,11,05:00:00,05:30:00,Night,False,False,0.0037775000140215513,7,0.0035989717223650387
DS003_20260811_I12,DS003_20260811,DS003,2026-08-11,12,05:30:00,06:00:00,Night,False,False,0.004559621512100047,10,0.005141388174807198
DS003_20260811_I13,DS003_20260811,DS003,2026-08-11,13,06:00:00,06:30:00,Morning,False,False,0.006151739310007542,12,0.006169665809768638
DS003_20260811_I14,DS003_20260811,DS003,2026-08-11,14,06:30:00,07:00:00,Morning,False,False,0.008862130122224874,18,0.009254498714652956
DS003_20260811_I15,DS003_20260811,DS003,2026-08-11,15,07:00:00,07:30:00,Morning,False,False,0.012660973345631668,24,0.012339331619537276
DS003_20260811_I16,DS003_20260811,DS003,2026-08-11,16,07:30:00,08:00:00,Morning,False,False,0.016914020081306474,42,0.021593830334190232
DS003_20260811_I17,DS003_20260811,DS003,2026-08-11,17,08:00:00,08:30:00,Morning,False,False,0.020455596934219843,32,0.016452442159383032
DS003_20260811_I18,DS003_20260811,DS003,2026-08-11,18,08:30:00,09:00:00,Morning,False,False,0.022149665024269762,45,0.02313624678663239
DS003_20260811_I19,DS003_20260811,DS003,2026-08-11,19,09:00:00,09:30:00,Morning,False,False,0.021641973194101653,48,0.024678663239074552
DS003_20260811_I20,DS003_20260811,DS003,2026-08-11,20,09:30:00,10:00:00,Morning,False,False,0.019717449914484715,39,0.02005141388174807
DS003_20260811_I21,DS003_20260811,DS003,2026-08-11,21,10:00:00,10:30:00,Morning,False,False,0.017934631942095207,28,0.014395886889460155
DS003_20260811_I22,DS003_20260811,DS003,2026-08-11,22,10:30:00,11:00:00,Morning,False,False,0.017791141071365184,29,0.014910025706940874
DS003_20260811_I23,DS003_20260811,DS003,2026-08-11,23,11:00:00,11:30:00,Lunch,False,False,0.019978986729141793,45,0.02313624678663239
DS003_20260811_I24,DS003_20260811,DS003,2026-08-11,24,11:30:00,12:00:00,Lunch,False,False,0.024096228867119415,43,0.02210796915167095
DS003_20260811_I25,DS003_20260811,DS003,2026-08-11,25,12:00:00,12:30:00,Lunch,False,True,0.028835353972086888,50,0.02570694087403599
DS003_20260811_I26,DS003_20260811,DS003,2026-08-11,26,12:30:00,13:00:00,Lunch,False,True,0.03250244790737824,54,0.027763496143958868
DS003_20260811_I27,DS003_20260811,DS003,2026-08-11,27,13:00:00,13:30:00,Lunch,False,True,0.03368575862410256,69,0.03547557840616967
DS003_20260811_I28,DS003_20260811,DS003,2026-08-11,28,13:30:00,14:00:00,Lunch,False,True,0.03183029289148021,69,0.03547557840616967
DS003_20260811_I29,DS003_20260811,DS003,2026-08-11,29,14:00:00,14:30:00,Lunch,False,False,0.02744815597568107,60,0.030848329048843187
DS003_20260811_I30,DS003_20260811,DS003,2026-08-11,30,14:30:00,15:00:00,Lunch,False,False,0.02185337932216529,41,0.021079691516709513
DS003_20260811_I31,DS003_20260811,DS003,2026-08-11,31,15:00:00,15:30:00,Afternoon,False,False,0.016598580341019225,33,0.01696658097686375
DS003_20260811_I32,DS003_20260811,DS003,2026-08-11,32,15:30:00,16:00:00,Afternoon,False,False,0.012960127243676477,16,0.008226221079691516
DS003_20260811_I33,DS003_20260811,DS003,2026-08-11,33,16:00:00,16:30:00,Afternoon,False,False,0.011717141183108761,30,0.015424164524421594
DS003_20260811_I34,DS003_20260811,DS003,2026-08-11,34,16:30:00,17:00:00,Afternoon,False,False,0.013208915694464366,23,0.011825192802056555
DS003_20260811_I35,DS003_20260811,DS003,2026-08-11,35,17:00:00,17:30:00,Afternoon,False,False,0.017470037900844556,31,0.015938303341902313
DS003_20260811_I36,DS003_20260811,DS003,2026-08-11,36,17:30:00,18:00:00,Afternoon,False,False,0.02425739114463657,33,0.01696658097686375
DS003_20260811_I37,DS003_20260811,DS003,2026-08-11,37,18:00:00,18:30:00,Evening,False,True,0.032940602523491874,68,0.03496143958868895
DS003_20260811_I38,DS003_20260811,DS003,2026-08-11,38,18:30:00,19:00:00,Evening,False,True,0.04238528486391118,81,0.0416452442159383
DS003_20260811_I39,DS003_20260811,DS003,2026-08-11,39,19:00:00,19:30:00,Evening,False,True,0.051007493589309116,103,0.05295629820051414
DS003_20260811_I40,DS003_20260811,DS003,2026-08-11,40,19:30:00,20:00:00,Evening,False,True,0.0570909307710638,118,0.060668380462724936
DS003_20260811_I41,DS003_20260811,DS003,2026-08-11,41,20:00:00,20:30:00,Evening,False,True,0.05928892518848016,117,0.060154241645244216
DS003_20260811_I42,DS003_20260811,DS003,2026-08-11,42,20:30:00,21:00:00,Evening,False,True,0.05708856138539743,111,0.0570694087403599
DS003_20260811_I43,DS003_20260811,DS003,2026-08-11,43,21:00:00,21:30:00,Evening,False,True,0.05099756771476652,102,0.05244215938303342
DS003_20260811_I44,DS003_20260811,DS003,2026-08-11,44,21:30:00,22:00:00,Evening,False,True,0.04234959443273118,97,0.04987146529562982
DS003_20260811_I45,DS003_20260811,DS003,2026-08-11,45,22:00:00,22:30:00,Evening,False,False,0.032825970181005006,66,0.0339331619537275
DS003_20260811_I46,DS003_20260811,DS003,2026-08-11,46,22:30:00,23:00:00,Evening,False,False,0.02392793628239665,51,0.02622107969151671
DS003_20260811_I47,DS003_20260811,DS003,2026-08-11,47,23:00:00,23:30:00,Late Night,False,False,0.01662268440830288,22,0.011311053984575836
DS003_20260811_I48,DS003_20260811,DS003,2026-08-11,48,23:30:00,00:00:00,Late Night,False,False,0.011258464227176733,18,0.009254498714652956
DS003_20260812_I01,DS003_20260812,DS003,2026-08-12,1,00:00:00,00:30:00,Night,False,False,0.0032937984466821484,9,0.004702194357366771
DS003_20260812_I02,DS003_20260812,DS003,2026-08-12,2,00:30:00,01:00:00,Night,False,False,0.0032937985456083477,4,0.0020898641588296763
DS003_20260812_I03,DS003_20260812,DS003,2026-08-12,3,01:00:00,01:30:00,Night,False,False,0.003293799510430343,3,0.001567398119122257
DS003_20260812_I04,DS003_20260812,DS003,2026-08-12,4,01:30:00,02:00:00,Night,False,False,0.003293807604240103,5,0.002612330198537095
DS003_20260812_I05,DS003_20260812,DS003,2026-08-12,5,02:00:00,02:30:00,Night,False,False,0.003293865974033405,7,0.0036572622779519333
DS003_20260812_I06,DS003_20260812,DS003,2026-08-12,6,02:30:00,03:00:00,Night,False,False,0.0032942275941932834,6,0.003134796238244514
DS003_20260812_I07,DS003_20260812,DS003,2026-08-12,7,03:00:00,03:30:00,Night,False,False,0.0032961505401929167,5,0.002612330198537095
DS003_20260812_I08,DS003_20260812,DS003,2026-08-12,8,03:30:00,04:00:00,Night,False,False,0.0033049174047840527,7,0.0036572622779519333
DS003_20260812_I09,DS003_20260812,DS003,2026-08-12,9,04:00:00,04:30:00,Night,False,False,0.0033391347698539142,6,0.003134796238244514
DS003_20260812_I10,DS003_20260812,DS003,2026-08-12,10,04:30:00,05:00:00,Night,False,False,0.0034532437792150084,3,0.001567398119122257
DS003_20260812_I11,DS003_20260812,DS003,2026-08-12,11,05:00:00,05:30:00,Night,False,False,0.0037775000140215513,9,0.004702194357366771
DS003_20260812_I12,DS003_20260812,DS003,2026-08-12,12,05:30:00,06:00:00,Night,False,False,0.004559621512100047,10,0.00522466039707419
DS003_20260812_I13,DS003_20260812,DS003,2026-08-12,13,06:00:00,06:30:00,Morning,False,False,0.006151739310007542,13,0.006792058516196447
DS003_20260812_I14,DS003_20260812,DS003,2026-08-12,14,06:30:00,07:00:00,Morning,False,False,0.008862130122224874,18,0.009404388714733543
DS003_20260812_I15,DS003_20260812,DS003,2026-08-12,15,07:00:00,07:30:00,Morning,False,False,0.012660973345631668,18,0.009404388714733543
DS003_20260812_I16,DS003_20260812,DS003,2026-08-12,16,07:30:00,08:00:00,Morning,False,False,0.016914020081306474,41,0.021421107628004178
DS003_20260812_I17,DS003_20260812,DS003,2026-08-12,17,08:00:00,08:30:00,Morning,False,False,0.020455596934219843,31,0.01619644723092999
DS003_20260812_I18,DS003_20260812,DS003,2026-08-12,18,08:30:00,09:00:00,Morning,False,False,0.022149665024269762,52,0.027168234064785787
DS003_20260812_I19,DS003_20260812,DS003,2026-08-12,19,09:00:00,09:30:00,Morning,False,False,0.021641973194101653,43,0.02246603970741902
DS003_20260812_I20,DS003_20260812,DS003,2026-08-12,20,09:30:00,10:00:00,Morning,False,False,0.019717449914484715,34,0.017763845350052248
DS003_20260812_I21,DS003_20260812,DS003,2026-08-12,21,10:00:00,10:30:00,Morning,False,False,0.017934631942095207,27,0.014106583072100314
DS003_20260812_I22,DS003_20260812,DS003,2026-08-12,22,10:30:00,11:00:00,Morning,False,False,0.017791141071365184,36,0.018808777429467086
DS003_20260812_I23,DS003_20260812,DS003,2026-08-12,23,11:00:00,11:30:00,Lunch,False,False,0.019978986729141793,32,0.01671891327063741
DS003_20260812_I24,DS003_20260812,DS003,2026-08-12,24,11:30:00,12:00:00,Lunch,False,False,0.024096228867119415,44,0.022988505747126436
DS003_20260812_I25,DS003_20260812,DS003,2026-08-12,25,12:00:00,12:30:00,Lunch,False,True,0.028835353972086888,57,0.029780564263322883
DS003_20260812_I26,DS003_20260812,DS003,2026-08-12,26,12:30:00,13:00:00,Lunch,False,True,0.03250244790737824,55,0.028735632183908046
DS003_20260812_I27,DS003_20260812,DS003,2026-08-12,27,13:00:00,13:30:00,Lunch,False,True,0.03368575862410256,58,0.030303030303030304
DS003_20260812_I28,DS003_20260812,DS003,2026-08-12,28,13:30:00,14:00:00,Lunch,False,True,0.03183029289148021,79,0.041274817136886105
DS003_20260812_I29,DS003_20260812,DS003,2026-08-12,29,14:00:00,14:30:00,Lunch,False,False,0.02744815597568107,40,0.02089864158829676
DS003_20260812_I30,DS003_20260812,DS003,2026-08-12,30,14:30:00,15:00:00,Lunch,False,False,0.02185337932216529,49,0.025600835945663532
DS003_20260812_I31,DS003_20260812,DS003,2026-08-12,31,15:00:00,15:30:00,Afternoon,False,False,0.016598580341019225,38,0.019853709508881923
DS003_20260812_I32,DS003_20260812,DS003,2026-08-12,32,15:30:00,16:00:00,Afternoon,False,False,0.012960127243676477,20,0.01044932079414838
DS003_20260812_I33,DS003_20260812,DS003,2026-08-12,33,16:00:00,16:30:00,Afternoon,False,False,0.011717141183108761,28,0.014629049111807733
DS003_20260812_I34,DS003_20260812,DS003,2026-08-12,34,16:30:00,17:00:00,Afternoon,False,False,0.013208915694464366,27,0.014106583072100314
DS003_20260812_I35,DS003_20260812,DS003,2026-08-12,35,17:00:00,17:30:00,Afternoon,False,False,0.017470037900844556,37,0.019331243469174503
DS003_20260812_I36,DS003_20260812,DS003,2026-08-12,36,17:30:00,18:00:00,Afternoon,False,False,0.02425739114463657,48,0.025078369905956112
DS003_20260812_I37,DS003_20260812,DS003,2026-08-12,37,18:00:00,18:30:00,Evening,False,True,0.032940602523491874,63,0.032915360501567396
DS003_20260812_I38,DS003_20260812,DS003,2026-08-12,38,18:30:00,19:00:00,Evening,False,True,0.04238528486391118,80,0.04179728317659352
DS003_20260812_I39,DS003_20260812,DS003,2026-08-12,39,19:00:00,19:30:00,Evening,False,True,0.051007493589309116,80,0.04179728317659352
DS003_20260812_I40,DS003_20260812,DS003,2026-08-12,40,19:30:00,20:00:00,Evening,False,True,0.0570909307710638,127,0.06635318704284221
DS003_20260812_I41,DS003_20260812,DS003,2026-08-12,41,20:00:00,20:30:00,Evening,False,True,0.05928892518848016,99,0.05172413793103448
DS003_20260812_I42,DS003_20260812,DS003,2026-08-12,42,20:30:00,21:00:00,Evening,False,True,0.05708856138539743,102,0.05329153605015674
DS003_20260812_I43,DS003_20260812,DS003,2026-08-12,43,21:00:00,21:30:00,Evening,False,True,0.05099756771476652,97,0.05067920585161965
DS003_20260812_I44,DS003_20260812,DS003,2026-08-12,44,21:30:00,22:00:00,Evening,False,True,0.04234959443273118,81,0.04231974921630094
DS003_20260812_I45,DS003_20260812,DS003,2026-08-12,45,22:00:00,22:30:00,Evening,False,False,0.032825970181005006,72,0.03761755485893417
DS003_20260812_I46,DS003_20260812,DS003,2026-08-12,46,22:30:00,23:00:00,Evening,False,False,0.02392793628239665,54,0.02821316614420063
DS003_20260812_I47,DS003_20260812,DS003,2026-08-12,47,23:00:00,23:30:00,Late Night,False,False,0.01662268440830288,38,0.019853709508881923
DS003_20260812_I48,DS003_20260812,DS003,2026-08-12,48,23:30:00,00:00:00,Late Night,False,False,0.011258464227176733,22,0.011494252873563218
DS003_20260813_I01,DS003_20260813,DS003,2026-08-13,1,00:00:00,00:30:00,Night,False,False,0.0032937984466821484,3,0.0015274949083503055
DS003_20260813_I02,DS003_20260813,DS003,2026-08-13,2,00:30:00,01:00:00,Night,False,False,0.0032937985456083477,7,0.003564154786150713
DS003_20260813_I03,DS003_20260813,DS003,2026-08-13,3,01:00:00,01:30:00,Night,False,False,0.003293799510430343,8,0.004073319755600814
DS003_20260813_I04,DS003_20260813,DS003,2026-08-13,4,01:30:00,02:00:00,Night,False,False,0.003293807604240103,1,0.0005091649694501018
DS003_20260813_I05,DS003_20260813,DS003,2026-08-13,5,02:00:00,02:30:00,Night,False,False,0.003293865974033405,5,0.0025458248472505093
DS003_20260813_I06,DS003_20260813,DS003,2026-08-13,6,02:30:00,03:00:00,Night,False,False,0.0032942275941932834,8,0.004073319755600814
DS003_20260813_I07,DS003_20260813,DS003,2026-08-13,7,03:00:00,03:30:00,Night,False,False,0.0032961505401929167,1,0.0005091649694501018
DS003_20260813_I08,DS003_20260813,DS003,2026-08-13,8,03:30:00,04:00:00,Night,False,False,0.0033049174047840527,8,0.004073319755600814
DS003_20260813_I09,DS003_20260813,DS003,2026-08-13,9,04:00:00,04:30:00,Night,False,False,0.0033391347698539142,7,0.003564154786150713
DS003_20260813_I10,DS003_20260813,DS003,2026-08-13,10,04:30:00,05:00:00,Night,False,False,0.0034532437792150084,7,0.003564154786150713
DS003_20260813_I11,DS003_20260813,DS003,2026-08-13,11,05:00:00,05:30:00,Night,False,False,0.0037775000140215513,8,0.004073319755600814
DS003_20260813_I12,DS003_20260813,DS003,2026-08-13,12,05:30:00,06:00:00,Night,False,False,0.004559621512100047,9,0.004582484725050916
DS003_20260813_I13,DS003_20260813,DS003,2026-08-13,13,06:00:00,06:30:00,Morning,False,False,0.006151739310007542,9,0.004582484725050916
DS003_20260813_I14,DS003_20260813,DS003,2026-08-13,14,06:30:00,07:00:00,Morning,False,False,0.008862130122224874,12,0.006109979633401222
DS003_20260813_I15,DS003_20260813,DS003,2026-08-13,15,07:00:00,07:30:00,Morning,False,False,0.012660973345631668,27,0.01374745417515275
DS003_20260813_I16,DS003_20260813,DS003,2026-08-13,16,07:30:00,08:00:00,Morning,False,False,0.016914020081306474,32,0.016293279022403257
DS003_20260813_I17,DS003_20260813,DS003,2026-08-13,17,08:00:00,08:30:00,Morning,False,False,0.020455596934219843,37,0.01883910386965377
DS003_20260813_I18,DS003_20260813,DS003,2026-08-13,18,08:30:00,09:00:00,Morning,False,False,0.022149665024269762,40,0.020366598778004074
DS003_20260813_I19,DS003_20260813,DS003,2026-08-13,19,09:00:00,09:30:00,Morning,False,False,0.021641973194101653,42,0.021384928716904276
DS003_20260813_I20,DS003_20260813,DS003,2026-08-13,20,09:30:00,10:00:00,Morning,False,False,0.019717449914484715,33,0.01680244399185336
DS003_20260813_I21,DS003_20260813,DS003,2026-08-13,21,10:00:00,10:30:00,Morning,False,False,0.017934631942095207,40,0.020366598778004074
DS003_20260813_I22,DS003_20260813,DS003,2026-08-13,22,10:30:00,11:00:00,Morning,False,False,0.017791141071365184,40,0.020366598778004074
DS003_20260813_I23,DS003_20260813,DS003,2026-08-13,23,11:00:00,11:30:00,Lunch,False,False,0.019978986729141793,38,0.019348268839103868
DS003_20260813_I24,DS003_20260813,DS003,2026-08-13,24,11:30:00,12:00:00,Lunch,False,False,0.024096228867119415,55,0.0280040733197556
DS003_20260813_I25,DS003_20260813,DS003,2026-08-13,25,12:00:00,12:30:00,Lunch,False,True,0.028835353972086888,64,0.032586558044806514
DS003_20260813_I26,DS003_20260813,DS003,2026-08-13,26,12:30:00,13:00:00,Lunch,False,True,0.03250244790737824,74,0.03767820773930754
DS003_20260813_I27,DS003_20260813,DS003,2026-08-13,27,13:00:00,13:30:00,Lunch,False,True,0.03368575862410256,68,0.034623217922606926
DS003_20260813_I28,DS003_20260813,DS003,2026-08-13,28,13:30:00,14:00:00,Lunch,False,True,0.03183029289148021,66,0.03360488798370672
DS003_20260813_I29,DS003_20260813,DS003,2026-08-13,29,14:00:00,14:30:00,Lunch,False,False,0.02744815597568107,40,0.020366598778004074
DS003_20260813_I30,DS003_20260813,DS003,2026-08-13,30,14:30:00,15:00:00,Lunch,False,False,0.02185337932216529,50,0.025458248472505093
DS003_20260813_I31,DS003_20260813,DS003,2026-08-13,31,15:00:00,15:30:00,Afternoon,False,False,0.016598580341019225,28,0.014256619144602852
DS003_20260813_I32,DS003_20260813,DS003,2026-08-13,32,15:30:00,16:00:00,Afternoon,False,False,0.012960127243676477,35,0.017820773930753563
DS003_20260813_I33,DS003_20260813,DS003,2026-08-13,33,16:00:00,16:30:00,Afternoon,False,False,0.011717141183108761,27,0.01374745417515275
DS003_20260813_I34,DS003_20260813,DS003,2026-08-13,34,16:30:00,17:00:00,Afternoon,False,False,0.013208915694464366,29,0.014765784114052953
DS003_20260813_I35,DS003_20260813,DS003,2026-08-13,35,17:00:00,17:30:00,Afternoon,False,False,0.017470037900844556,35,0.017820773930753563
DS003_20260813_I36,DS003_20260813,DS003,2026-08-13,36,17:30:00,18:00:00,Afternoon,False,False,0.02425739114463657,51,0.025967413441955193
DS003_20260813_I37,DS003_20260813,DS003,2026-08-13,37,18:00:00,18:30:00,Evening,False,True,0.032940602523491874,72,0.03665987780040733
DS003_20260813_I38,DS003_20260813,DS003,2026-08-13,38,18:30:00,19:00:00,Evening,False,True,0.04238528486391118,69,0.03513238289205703
DS003_20260813_I39,DS003_20260813,DS003,2026-08-13,39,19:00:00,19:30:00,Evening,False,True,0.051007493589309116,99,0.050407331975560084
DS003_20260813_I40,DS003_20260813,DS003,2026-08-13,40,19:30:00,20:00:00,Evening,False,True,0.0570909307710638,97,0.04938900203665988
DS003_20260813_I41,DS003_20260813,DS003,2026-08-13,41,20:00:00,20:30:00,Evening,False,True,0.05928892518848016,111,0.056517311608961306
DS003_20260813_I42,DS003_20260813,DS003,2026-08-13,42,20:30:00,21:00:00,Evening,False,True,0.05708856138539743,113,0.057535641547861505
DS003_20260813_I43,DS003_20260813,DS003,2026-08-13,43,21:00:00,21:30:00,Evening,False,True,0.05099756771476652,88,0.04480651731160896
DS003_20260813_I44,DS003_20260813,DS003,2026-08-13,44,21:30:00,22:00:00,Evening,False,True,0.04234959443273118,107,0.054480651731160894
DS003_20260813_I45,DS003_20260813,DS003,2026-08-13,45,22:00:00,22:30:00,Evening,False,False,0.032825970181005006,83,0.04226069246435845
DS003_20260813_I46,DS003_20260813,DS003,2026-08-13,46,22:30:00,23:00:00,Evening,False,False,0.02392793628239665,36,0.018329938900203666
DS003_20260813_I47,DS003_20260813,DS003,2026-08-13,47,23:00:00,23:30:00,Late Night,False,False,0.01662268440830288,22,0.01120162932790224
DS003_20260813_I48,DS003_20260813,DS003,2026-08-13,48,23:30:00,00:00:00,Late Night,False,False,0.011258464227176733,23,0.011710794297352342
DS003_20260814_I01,DS003_20260814,DS003,2026-08-14,1,00:00:00,00:30:00,Night,False,False,0.0032937984466821484,8,0.0037209302325581397
DS003_20260814_I02,DS003_20260814,DS003,2026-08-14,2,00:30:00,01:00:00,Night,False,False,0.0032937985456083477,7,0.0032558139534883722
DS003_20260814_I03,DS003_20260814,DS003,2026-08-14,3,01:00:00,01:30:00,Night,False,False,0.003293799510430343,5,0.002325581395348837
DS003_20260814_I04,DS003_20260814,DS003,2026-08-14,4,01:30:00,02:00:00,Night,False,False,0.003293807604240103,8,0.0037209302325581397
DS003_20260814_I05,DS003_20260814,DS003,2026-08-14,5,02:00:00,02:30:00,Night,False,False,0.003293865974033405,6,0.0027906976744186047
DS003_20260814_I06,DS003_20260814,DS003,2026-08-14,6,02:30:00,03:00:00,Night,False,False,0.0032942275941932834,11,0.0051162790697674414
DS003_20260814_I07,DS003_20260814,DS003,2026-08-14,7,03:00:00,03:30:00,Night,False,False,0.0032961505401929167,9,0.004186046511627907
DS003_20260814_I08,DS003_20260814,DS003,2026-08-14,8,03:30:00,04:00:00,Night,False,False,0.0033049174047840527,10,0.004651162790697674
DS003_20260814_I09,DS003_20260814,DS003,2026-08-14,9,04:00:00,04:30:00,Night,False,False,0.0033391347698539142,5,0.002325581395348837
DS003_20260814_I10,DS003_20260814,DS003,2026-08-14,10,04:30:00,05:00:00,Night,False,False,0.0034532437792150084,3,0.0013953488372093023
DS003_20260814_I11,DS003_20260814,DS003,2026-08-14,11,05:00:00,05:30:00,Night,False,False,0.0037775000140215513,14,0.0065116279069767444
DS003_20260814_I12,DS003_20260814,DS003,2026-08-14,12,05:30:00,06:00:00,Night,False,False,0.004559621512100047,6,0.0027906976744186047
DS003_20260814_I13,DS003_20260814,DS003,2026-08-14,13,06:00:00,06:30:00,Morning,False,False,0.006151739310007542,18,0.008372093023255815
DS003_20260814_I14,DS003_20260814,DS003,2026-08-14,14,06:30:00,07:00:00,Morning,False,False,0.008862130122224874,24,0.011162790697674419
DS003_20260814_I15,DS003_20260814,DS003,2026-08-14,15,07:00:00,07:30:00,Morning,False,False,0.012660973345631668,24,0.011162790697674419
DS003_20260814_I16,DS003_20260814,DS003,2026-08-14,16,07:30:00,08:00:00,Morning,False,False,0.016914020081306474,28,0.013023255813953489
DS003_20260814_I17,DS003_20260814,DS003,2026-08-14,17,08:00:00,08:30:00,Morning,False,False,0.020455596934219843,49,0.022790697674418603
DS003_20260814_I18,DS003_20260814,DS003,2026-08-14,18,08:30:00,09:00:00,Morning,False,False,0.022149665024269762,56,0.026046511627906978
DS003_20260814_I19,DS003_20260814,DS003,2026-08-14,19,09:00:00,09:30:00,Morning,False,False,0.021641973194101653,49,0.022790697674418603
DS003_20260814_I20,DS003_20260814,DS003,2026-08-14,20,09:30:00,10:00:00,Morning,False,False,0.019717449914484715,44,0.020465116279069766
DS003_20260814_I21,DS003_20260814,DS003,2026-08-14,21,10:00:00,10:30:00,Morning,False,False,0.017934631942095207,39,0.01813953488372093
DS003_20260814_I22,DS003_20260814,DS003,2026-08-14,22,10:30:00,11:00:00,Morning,False,False,0.017791141071365184,37,0.017209302325581394
DS003_20260814_I23,DS003_20260814,DS003,2026-08-14,23,11:00:00,11:30:00,Lunch,False,False,0.019978986729141793,49,0.022790697674418603
DS003_20260814_I24,DS003_20260814,DS003,2026-08-14,24,11:30:00,12:00:00,Lunch,False,False,0.024096228867119415,53,0.024651162790697675
DS003_20260814_I25,DS003_20260814,DS003,2026-08-14,25,12:00:00,12:30:00,Lunch,False,True,0.028835353972086888,48,0.022325581395348838
DS003_20260814_I26,DS003_20260814,DS003,2026-08-14,26,12:30:00,13:00:00,Lunch,False,True,0.03250244790737824,61,0.028372093023255815
DS003_20260814_I27,DS003_20260814,DS003,2026-08-14,27,13:00:00,13:30:00,Lunch,False,True,0.03368575862410256,86,0.04
DS003_20260814_I28,DS003_20260814,DS003,2026-08-14,28,13:30:00,14:00:00,Lunch,False,True,0.03183029289148021,70,0.03255813953488372
DS003_20260814_I29,DS003_20260814,DS003,2026-08-14,29,14:00:00,14:30:00,Lunch,False,False,0.02744815597568107,62,0.02883720930232558
DS003_20260814_I30,DS003_20260814,DS003,2026-08-14,30,14:30:00,15:00:00,Lunch,False,False,0.02185337932216529,25,0.011627906976744186
DS003_20260814_I31,DS003_20260814,DS003,2026-08-14,31,15:00:00,15:30:00,Afternoon,False,False,0.016598580341019225,33,0.015348837209302326
DS003_20260814_I32,DS003_20260814,DS003,2026-08-14,32,15:30:00,16:00:00,Afternoon,False,False,0.012960127243676477,29,0.013488372093023256
DS003_20260814_I33,DS003_20260814,DS003,2026-08-14,33,16:00:00,16:30:00,Afternoon,False,False,0.011717141183108761,33,0.015348837209302326
DS003_20260814_I34,DS003_20260814,DS003,2026-08-14,34,16:30:00,17:00:00,Afternoon,False,False,0.013208915694464366,32,0.014883720930232559
DS003_20260814_I35,DS003_20260814,DS003,2026-08-14,35,17:00:00,17:30:00,Afternoon,False,False,0.017470037900844556,49,0.022790697674418603
DS003_20260814_I36,DS003_20260814,DS003,2026-08-14,36,17:30:00,18:00:00,Afternoon,False,False,0.02425739114463657,49,0.022790697674418603
DS003_20260814_I37,DS003_20260814,DS003,2026-08-14,37,18:00:00,18:30:00,Evening,False,True,0.032940602523491874,65,0.030232558139534883
DS003_20260814_I38,DS003_20260814,DS003,2026-08-14,38,18:30:00,19:00:00,Evening,False,True,0.04238528486391118,100,0.046511627906976744
DS003_20260814_I39,DS003_20260814,DS003,2026-08-14,39,19:00:00,19:30:00,Evening,False,True,0.051007493589309116,119,0.05534883720930232
DS003_20260814_I40,DS003_20260814,DS003,2026-08-14,40,19:30:00,20:00:00,Evening,False,True,0.0570909307710638,122,0.05674418604651163
DS003_20260814_I41,DS003_20260814,DS003,2026-08-14,41,20:00:00,20:30:00,Evening,False,True,0.05928892518848016,130,0.06046511627906977
DS003_20260814_I42,DS003_20260814,DS003,2026-08-14,42,20:30:00,21:00:00,Evening,False,True,0.05708856138539743,106,0.04930232558139535
DS003_20260814_I43,DS003_20260814,DS003,2026-08-14,43,21:00:00,21:30:00,Evening,False,True,0.05099756771476652,122,0.05674418604651163
DS003_20260814_I44,DS003_20260814,DS003,2026-08-14,44,21:30:00,22:00:00,Evening,False,True,0.04234959443273118,86,0.04
DS003_20260814_I45,DS003_20260814,DS003,2026-08-14,45,22:00:00,22:30:00,Evening,False,False,0.032825970181005006,57,0.026511627906976743
DS003_20260814_I46,DS003_20260814,DS003,2026-08-14,46,22:30:00,23:00:00,Evening,False,False,0.02392793628239665,55,0.02558139534883721
DS003_20260814_I47,DS003_20260814,DS003,2026-08-14,47,23:00:00,23:30:00,Late Night,False,False,0.01662268440830288,27,0.012558139534883722
DS003_20260814_I48,DS003_20260814,DS003,2026-08-14,48,23:30:00,00:00:00,Late Night,False,False,0.011258464227176733,22,0.010232558139534883
DS003_20260815_I01,DS003_20260815,DS003,2026-08-15,1,00:00:00,00:30:00,Night,True,False,0.002782965148582921,4,0.0017006802721088435
DS003_20260815_I02,DS003_20260815,DS003,2026-08-15,2,00:30:00,01:00:00,Night,True,False,0.0027829652082024866,10,0.004251700680272109
DS003_20260815_I03,DS003_20260815,DS003,2026-08-15,3,01:00:00,01:30:00,Night,True,False,0.0027829656025685203,4,0.0017006802721088435
