Order_ID,Store_Date_Interval_ID,Store_ID,Order_Date,Interval_ID,Order_Created_Time,Delivery_Distance_KM,Promotion_ID,Total_Units,Distinct_SKU_Lines,Order_Value_INR
ORD000088771,DS003_20260708_I35,DS003,2026-07-08,35,2026-07-08 17:21:34,1.06,PROMO_DS003_20260708,4,3,1139.16
ORD000088772,DS003_20260708_I35,DS003,2026-07-08,35,2026-07-08 17:29:11,1.77,PROMO_DS003_20260708,6,4,2480.6
ORD000088773,DS003_20260708_I35,DS003,2026-07-08,35,2026-07-08 17:06:48,1.78,PROMO_DS003_20260708,6,5,977.35
ORD000088774,DS003_20260708_I35,DS003,2026-07-08,35,2026-07-08 17:18:43,2.02,PROMO_DS003_20260708,5,4,853.93
ORD000088775,DS003_20260708_I35,DS003,2026-07-08,35,2026-07-08 17:01:50,1.81,PROMO_DS003_20260708,4,3,551.22
ORD000088776,DS003_20260708_I35,DS003,2026-07-08,35,2026-07-08 17:29:25,1.74,PROMO_DS003_20260708,3,3,201.0
ORD000088777,DS003_20260708_I35,DS003,2026-07-08,35,2026-07-08 17:06:45,1.74,PROMO_DS003_20260708,8,5,1806.92
ORD000088778,DS003_20260708_I35,DS003,2026-07-08,35,2026-07-08 17:28:40,0.36,PROMO_DS003_20260708,4,3,769.12
ORD000088779,DS003_20260708_I35,DS003,2026-07-08,35,2026-07-08 17:01:16,1.58,PROMO_DS003_20260708,8,5,2097.95
ORD000088780,DS003_20260708_I35,DS003,2026-07-08,35,2026-07-08 17:29:45,0.84,PROMO_DS003_20260708,8,6,2094.32
ORD000088781,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:39:19,1.88,PROMO_DS003_20260708,10,7,1459.18
ORD000088782,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:56:15,0.72,PROMO_DS003_20260708,4,3,1281.38
ORD000088783,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:54:24,1.14,PROMO_DS003_20260708,7,6,928.03
ORD000088784,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:36:49,1.46,PROMO_DS003_20260708,6,4,1243.62
ORD000088785,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:43:56,1.5,PROMO_DS003_20260708,5,4,1112.98
ORD000088786,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:30:52,1.52,PROMO_DS003_20260708,3,2,629.77
ORD000088787,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:37:34,1.09,PROMO_DS003_20260708,2,2,431.59
ORD000088788,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:49:11,1.81,PROMO_DS003_20260708,4,3,693.89
ORD000088789,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:59:55,0.88,PROMO_DS003_20260708,7,5,1393.09
ORD000088790,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:36:52,1.93,PROMO_DS003_20260708,3,2,870.81
ORD000088791,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:33:32,1.91,PROMO_DS003_20260708,6,5,1054.48
ORD000088792,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:59:44,1.57,PROMO_DS003_20260708,6,5,1501.92
ORD000088793,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:43:26,1.04,PROMO_DS003_20260708,7,6,1759.96
ORD000088794,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:53:16,1.99,PROMO_DS003_20260708,3,2,878.53
ORD000088795,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:33:24,1.54,PROMO_DS003_20260708,3,3,481.38
ORD000088796,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:35:05,1.45,PROMO_DS003_20260708,5,4,388.33
ORD000088797,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:46:18,0.98,PROMO_DS003_20260708,7,5,1215.81
ORD000088798,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:44:01,1.9,PROMO_DS003_20260708,7,6,1325.0
ORD000088799,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:45:49,2.2,PROMO_DS003_20260708,5,3,1200.83
ORD000088800,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:37:38,1.25,PROMO_DS003_20260708,6,5,1252.21
ORD000088801,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:43:53,0.89,PROMO_DS003_20260708,9,7,1603.25
ORD000088802,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:42:14,1.45,PROMO_DS003_20260708,8,7,1579.32
ORD000088803,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:59:23,0.66,PROMO_DS003_20260708,3,2,1328.05
ORD000088804,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:46:24,1.08,PROMO_DS003_20260708,8,6,1825.08
ORD000088805,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:48:58,2.09,PROMO_DS003_20260708,6,4,817.63
ORD000088806,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:35:38,1.47,PROMO_DS003_20260708,5,4,1320.83
ORD000088807,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:49:36,1.25,PROMO_DS003_20260708,6,5,690.58
ORD000088808,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:45:27,2.03,PROMO_DS003_20260708,3,2,307.92
ORD000088809,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:47:15,2.53,PROMO_DS003_20260708,5,4,680.87
ORD000088810,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:38:23,2.37,PROMO_DS003_20260708,5,4,812.89
ORD000088811,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:42:03,1.68,PROMO_DS003_20260708,5,4,1386.03
ORD000088812,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:44:43,1.51,PROMO_DS003_20260708,5,4,851.1
ORD000088813,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:46:41,0.54,PROMO_DS003_20260708,4,4,639.27
ORD000088814,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:34:51,1.81,PROMO_DS003_20260708,5,4,775.65
ORD000088815,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:43:18,2.19,PROMO_DS003_20260708,4,3,717.04
ORD000088816,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:32:05,0.53,PROMO_DS003_20260708,4,3,1277.0
ORD000088817,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:32:46,1.4,PROMO_DS003_20260708,5,3,833.99
ORD000088818,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:58:57,1.96,PROMO_DS003_20260708,8,5,1969.64
ORD000088819,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:59:28,1.18,PROMO_DS003_20260708,5,4,951.22
ORD000088820,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:58:30,1.51,PROMO_DS003_20260708,7,6,1815.61
ORD000088821,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:35:31,0.93,PROMO_DS003_20260708,4,3,457.48
ORD000088822,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:58:42,0.74,PROMO_DS003_20260708,3,2,884.2
ORD000088823,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:33:53,1.97,PROMO_DS003_20260708,5,4,1542.46
ORD000088824,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:39:36,0.95,PROMO_DS003_20260708,1,1,229.27
ORD000088825,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:49:52,1.51,PROMO_DS003_20260708,6,5,740.99
ORD000088826,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:36:47,1.49,PROMO_DS003_20260708,6,4,2040.08
ORD000088827,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:37:46,1.53,PROMO_DS003_20260708,8,6,1785.27
ORD000088828,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:51:09,2.7,PROMO_DS003_20260708,8,6,2164.72
ORD000088829,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:55:37,1.81,PROMO_DS003_20260708,5,3,1863.15
ORD000088830,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:47:48,1.9,PROMO_DS003_20260708,5,3,1532.0
ORD000088831,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:38:12,1.74,PROMO_DS003_20260708,5,4,1301.84
ORD000088832,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:38:48,1.32,PROMO_DS003_20260708,5,4,648.27
ORD000088833,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:34:02,1.27,PROMO_DS003_20260708,7,6,2608.75
ORD000088834,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:39:24,1.05,PROMO_DS003_20260708,6,5,1161.74
ORD000088835,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:45:35,0.86,PROMO_DS003_20260708,6,5,1767.41
ORD000088836,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:33:05,0.59,PROMO_DS003_20260708,3,2,1226.47
ORD000088837,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:31:57,1.97,PROMO_DS003_20260708,6,5,1438.58
ORD000088838,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:58:11,2.39,PROMO_DS003_20260708,3,2,496.67
ORD000088839,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:42:24,1.48,PROMO_DS003_20260708,4,3,1068.13
ORD000088840,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:40:05,1.35,PROMO_DS003_20260708,4,3,390.25
ORD000088841,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:54:50,1.57,PROMO_DS003_20260708,6,5,1196.66
ORD000088842,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:33:17,1.09,PROMO_DS003_20260708,10,8,2829.17
ORD000088843,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:58:17,2.22,PROMO_DS003_20260708,4,3,625.98
ORD000088844,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:52:50,1.4,PROMO_DS003_20260708,5,3,1238.64
ORD000088845,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:48:02,1.08,PROMO_DS003_20260708,7,6,1638.87
ORD000088846,DS003_20260708_I36,DS003,2026-07-08,36,2026-07-08 17:32:35,1.16,PROMO_DS003_20260708,4,3,886.25
ORD000088847,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:28:58,2.4,PROMO_DS003_20260708,3,3,543.91
ORD000088848,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:14:15,0.94,PROMO_DS003_20260708,5,4,1376.41
ORD000088849,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:20:26,2.06,PROMO_DS003_20260708,5,3,1120.2
ORD000088850,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:29:39,2.12,PROMO_DS003_20260708,2,1,468.88
ORD000088851,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:12:52,1.2,PROMO_DS003_20260708,5,4,742.22
ORD000088852,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:04:30,0.77,PROMO_DS003_20260708,7,6,2136.81
ORD000088853,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:28:37,1.65,PROMO_DS003_20260708,3,2,815.14
ORD000088854,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:08:54,1.14,PROMO_DS003_20260708,8,5,1026.32
ORD000088855,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:18:22,1.65,PROMO_DS003_20260708,7,6,1306.14
ORD000088856,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:28:21,1.51,PROMO_DS003_20260708,6,4,2182.35
ORD000088857,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:10:19,2.23,PROMO_DS003_20260708,7,5,1199.86
ORD000088858,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:00:57,0.92,PROMO_DS003_20260708,1,1,106.65
ORD000088859,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:18:45,1.67,PROMO_DS003_20260708,5,3,1753.04
ORD000088860,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:06:02,0.33,PROMO_DS003_20260708,6,5,1111.38
ORD000088861,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:21:40,1.81,PROMO_DS003_20260708,6,4,1224.0
ORD000088862,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:15:50,1.29,PROMO_DS003_20260708,6,4,870.36
ORD000088863,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:19:54,2.35,PROMO_DS003_20260708,2,1,283.76
ORD000088864,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:23:38,1.08,PROMO_DS003_20260708,5,4,656.77
ORD000088865,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:06:27,1.07,PROMO_DS003_20260708,5,3,368.59
ORD000088866,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:04:08,1.12,PROMO_DS003_20260708,8,5,1563.4
ORD000088867,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:11:04,1.06,PROMO_DS003_20260708,3,2,1204.74
ORD000088868,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:22:45,1.13,PROMO_DS003_20260708,6,4,953.69
ORD000088869,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:12:42,0.98,PROMO_DS003_20260708,8,6,1665.6
ORD000088870,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:04:47,2.07,PROMO_DS003_20260708,2,1,164.54
ORD000088871,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:28:46,1.73,PROMO_DS003_20260708,6,5,771.65
ORD000088872,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:13:40,1.27,PROMO_DS003_20260708,8,7,1198.97
ORD000088873,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:24:25,0.9,PROMO_DS003_20260708,5,4,1649.09
ORD000088874,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:09:00,1.71,PROMO_DS003_20260708,5,3,1047.65
ORD000088875,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:20:39,1.12,PROMO_DS003_20260708,9,7,1689.53
ORD000088876,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:09:52,1.81,PROMO_DS003_20260708,7,6,1838.29
ORD000088877,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:11:50,1.64,PROMO_DS003_20260708,3,3,687.91
ORD000088878,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:29:47,1.51,PROMO_DS003_20260708,3,2,1168.39
ORD000088879,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:16:51,0.61,PROMO_DS003_20260708,4,3,304.32
ORD000088880,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:24:48,1.23,PROMO_DS003_20260708,3,2,561.76
ORD000088881,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:18:46,1.3,PROMO_DS003_20260708,5,4,697.96
ORD000088882,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:12:50,1.79,PROMO_DS003_20260708,5,4,482.81
ORD000088883,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:17:17,1.46,PROMO_DS003_20260708,4,3,555.46
ORD000088884,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:07:17,2.21,PROMO_DS003_20260708,5,4,719.47
ORD000088885,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:24:38,0.98,PROMO_DS003_20260708,7,5,1496.69
ORD000088886,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:08:56,1.09,PROMO_DS003_20260708,4,3,922.35
ORD000088887,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:04:24,1.4,PROMO_DS003_20260708,6,4,1891.02
ORD000088888,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:21:06,1.18,PROMO_DS003_20260708,4,3,1159.18
ORD000088889,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:00:17,1.34,PROMO_DS003_20260708,4,3,366.24
ORD000088890,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:05:20,1.56,PROMO_DS003_20260708,4,3,336.5
ORD000088891,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:13:35,1.53,PROMO_DS003_20260708,5,3,791.71
ORD000088892,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:27:46,0.64,PROMO_DS003_20260708,7,5,2574.83
ORD000088893,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:28:04,0.66,PROMO_DS003_20260708,7,4,1481.11
ORD000088894,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:12:44,2.02,PROMO_DS003_20260708,5,4,531.0
ORD000088895,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:14:10,1.16,PROMO_DS003_20260708,7,4,2630.64
ORD000088896,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:21:05,1.63,PROMO_DS003_20260708,5,4,1070.11
ORD000088897,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:24:10,1.33,PROMO_DS003_20260708,6,5,938.3
ORD000088898,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:04:27,1.06,PROMO_DS003_20260708,2,2,537.54
ORD000088899,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:02:26,0.58,PROMO_DS003_20260708,4,3,799.31
ORD000088900,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:18:25,0.62,PROMO_DS003_20260708,5,4,907.67
ORD000088901,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:15:13,2.63,PROMO_DS003_20260708,4,3,602.34
ORD000088902,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:21:46,1.68,PROMO_DS003_20260708,4,2,911.7
ORD000088903,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:06:55,1.52,PROMO_DS003_20260708,6,4,1435.02
ORD000088904,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:16:45,2.29,PROMO_DS003_20260708,5,4,1382.54
ORD000088905,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:27:38,2.12,PROMO_DS003_20260708,6,4,1496.28
ORD000088906,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:17:29,1.48,PROMO_DS003_20260708,9,6,2624.96
ORD000088907,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:06:24,1.22,PROMO_DS003_20260708,8,5,2753.23
ORD000088908,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:28:19,1.61,PROMO_DS003_20260708,3,2,705.34
ORD000088909,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:01:20,1.49,PROMO_DS003_20260708,3,2,1062.32
ORD000088910,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:25:51,2.5,PROMO_DS003_20260708,4,3,883.98
ORD000088911,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:18:25,1.06,PROMO_DS003_20260708,8,5,2194.36
ORD000088912,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:27:53,1.28,PROMO_DS003_20260708,5,4,1464.82
ORD000088913,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:20:10,2.19,PROMO_DS003_20260708,5,4,872.98
ORD000088914,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:25:55,1.14,PROMO_DS003_20260708,7,4,1427.26
ORD000088915,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:15:13,1.01,PROMO_DS003_20260708,3,2,1400.85
ORD000088916,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:16:53,0.54,PROMO_DS003_20260708,7,5,1536.49
ORD000088917,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:06:38,1.87,PROMO_DS003_20260708,4,2,442.81
ORD000088918,DS003_20260708_I37,DS003,2026-07-08,37,2026-07-08 18:23:56,0.82,PROMO_DS003_20260708,4,3,862.98
ORD000088919,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:47:02,1.47,PROMO_DS003_20260708,3,2,766.55
ORD000088920,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:59:50,0.98,PROMO_DS003_20260708,6,5,1768.49
ORD000088921,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:59:29,1.89,PROMO_DS003_20260708,6,4,832.29
ORD000088922,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:47:22,1.62,PROMO_DS003_20260708,9,7,1550.32
ORD000088923,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:43:50,2.31,PROMO_DS003_20260708,7,4,1621.9
ORD000088924,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:53:12,1.58,PROMO_DS003_20260708,6,4,1209.14
ORD000088925,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:30:21,1.99,PROMO_DS003_20260708,2,2,362.2
ORD000088926,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:55:12,2.3,PROMO_DS003_20260708,3,2,668.62
ORD000088927,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:45:07,2.05,PROMO_DS003_20260708,5,4,699.09
ORD000088928,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:37:55,1.68,PROMO_DS003_20260708,6,5,686.03
ORD000088929,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:34:25,1.43,PROMO_DS003_20260708,5,4,1665.79
ORD000088930,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:52:12,1.98,PROMO_DS003_20260708,4,3,1544.36
ORD000088931,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:32:54,2.24,PROMO_DS003_20260708,7,6,2311.17
ORD000088932,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:35:39,1.15,PROMO_DS003_20260708,5,4,1192.63
ORD000088933,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:42:52,1.77,PROMO_DS003_20260708,4,3,988.19
ORD000088934,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:48:24,1.8,PROMO_DS003_20260708,6,5,1298.91
ORD000088935,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:53:20,0.8,PROMO_DS003_20260708,3,2,1033.16
ORD000088936,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:35:17,1.92,PROMO_DS003_20260708,11,7,2102.57
ORD000088937,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:48:11,1.94,PROMO_DS003_20260708,8,6,1207.94
ORD000088938,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:54:26,1.73,PROMO_DS003_20260708,8,6,2321.73
ORD000088939,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:36:40,1.11,PROMO_DS003_20260708,8,7,1894.16
ORD000088940,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:49:12,1.29,PROMO_DS003_20260708,2,2,398.11
ORD000088941,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:37:03,1.65,PROMO_DS003_20260708,3,2,565.19
ORD000088942,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:44:31,0.99,PROMO_DS003_20260708,1,1,83.08
ORD000088943,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:36:41,2.05,PROMO_DS003_20260708,9,7,1776.88
ORD000088944,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:39:26,0.89,PROMO_DS003_20260708,4,3,888.18
ORD000088945,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:53:22,1.8,PROMO_DS003_20260708,4,3,1273.33
ORD000088946,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:53:21,1.19,PROMO_DS003_20260708,7,5,1326.57
ORD000088947,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:58:06,2.54,PROMO_DS003_20260708,4,3,617.15
ORD000088948,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:34:38,0.71,PROMO_DS003_20260708,4,4,595.43
ORD000088949,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:36:43,1.59,PROMO_DS003_20260708,4,3,844.49
ORD000088950,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:30:41,1.71,PROMO_DS003_20260708,5,3,2488.22
ORD000088951,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:53:25,2.13,PROMO_DS003_20260708,5,4,1175.73
ORD000088952,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:49:49,1.52,PROMO_DS003_20260708,7,6,1840.46
ORD000088953,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:57:28,0.46,PROMO_DS003_20260708,4,3,1295.32
ORD000088954,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:47:15,1.01,PROMO_DS003_20260708,5,3,653.86
ORD000088955,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:38:53,1.63,PROMO_DS003_20260708,6,4,1264.88
ORD000088956,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:57:07,0.55,PROMO_DS003_20260708,6,5,1877.81
ORD000088957,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:47:13,0.9,PROMO_DS003_20260708,7,4,1663.28
ORD000088958,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:51:58,2.01,PROMO_DS003_20260708,3,2,197.21
ORD000088959,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:39:20,2.0,PROMO_DS003_20260708,5,3,1219.34
ORD000088960,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:41:22,1.04,PROMO_DS003_20260708,5,3,442.9
ORD000088961,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:42:22,1.15,PROMO_DS003_20260708,6,5,1584.45
ORD000088962,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:34:23,2.11,PROMO_DS003_20260708,6,4,1354.22
ORD000088963,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:32:21,1.07,PROMO_DS003_20260708,3,2,245.12
ORD000088964,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:33:22,1.09,PROMO_DS003_20260708,6,5,2244.42
ORD000088965,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:34:53,1.61,PROMO_DS003_20260708,4,3,635.33
ORD000088966,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:45:43,1.57,PROMO_DS003_20260708,5,4,1030.74
ORD000088967,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:34:21,1.39,PROMO_DS003_20260708,5,4,1160.76
ORD000088968,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:52:36,2.12,PROMO_DS003_20260708,3,2,1101.66
ORD000088969,DS003_20260708_I38,DS003,2026-07-08,38,2026-07-08 18:56:45,2.58,PROMO_DS003_20260708,6,4,642.55
